idx,date,Close,MA,MACD,D,RSI,Supported_point,Pressed_point
937,2018-07-25,16.049999,2,3,3.0,0.0,"{""10.03"": 1.0, ""10.71"": 0.97, ""12.07"": 0.95}","{""13.6"": 1.0, ""14.28"": 0.77, ""12.58"": 0.73, ""15.13"": 0.62, ""12.75"": 0.58}"
938,2018-07-26,18.35,1,3,3.0,3.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.06"": 0.95}","{""13.68"": 1.0, ""14.22"": 0.77, ""12.6"": 0.73, ""15.12"": 0.62, ""12.78"": 0.58}"
939,2018-07-27,18.940001,1,3,3.0,3.0,"{""9.88"": 1.0, ""10.64"": 0.97, ""11.97"": 0.95}","{""12.73"": 1.0, ""13.68"": 0.76, ""14.25"": 0.58}"
940,2018-07-30,19.42,1,4,3.0,4.0,"{""9.88"": 1.0, ""10.64"": 0.97, ""11.97"": 0.95}","{""12.73"": 1.0, ""13.68"": 0.76, ""14.25"": 0.58}"
941,2018-07-31,18.33,1,4,3.0,3.0,"{""9.88"": 1.0, ""10.64"": 0.97, ""11.97"": 0.95}","{""12.73"": 1.0, ""13.68"": 0.76, ""14.25"": 0.58}"
942,2018-08-01,18.48,1,4,3.0,3.0,"{""9.88"": 1.0, ""10.64"": 0.97, ""11.97"": 0.95}","{""12.73"": 1.0, ""13.68"": 0.76, ""14.25"": 0.58}"
943,2018-08-02,18.790001,1,4,3.0,3.0,"{""9.88"": 1.0, ""10.64"": 0.97, ""11.97"": 0.95}","{""12.73"": 1.0, ""13.68"": 0.76, ""14.25"": 0.58}"
944,2018-08-03,18.49,1,4,3.0,2.0,"{""9.88"": 1.0, ""10.64"": 0.97, ""11.97"": 0.95}","{""12.73"": 1.0, ""13.68"": 0.76, ""14.25"": 0.58}"
945,2018-08-06,19.43,2,4,3.0,2.0,"{""9.88"": 1.0, ""10.64"": 0.97, ""11.97"": 0.95}","{""12.73"": 1.0, ""13.68"": 0.76, ""14.25"": 0.58}"
946,2018-08-07,19.559999,1,4,3.0,2.0,"{""10.0"": 1.0, ""10.8"": 0.97, ""12.0"": 0.95}","{""13.6"": 1.0, ""14.2"": 0.77, ""12.6"": 0.73, ""15.0"": 0.62, ""12.8"": 0.58}"
947,2018-08-08,19.58,1,4,3.0,4.0,"{""10.0"": 1.0, ""10.8"": 0.97, ""12.0"": 0.95}","{""13.6"": 1.0, ""14.2"": 0.77, ""12.6"": 0.73, ""15.0"": 0.62, ""12.8"": 0.58}"
948,2018-08-09,19.1,1,4,3.0,3.0,"{""10.0"": 1.0, ""10.8"": 0.97, ""12.0"": 0.95}","{""13.6"": 1.0, ""14.2"": 0.77, ""12.6"": 0.73, ""15.0"": 0.62, ""12.8"": 0.58}"
949,2018-08-10,19.059999,1,4,3.0,2.0,"{""10.0"": 1.0, ""10.8"": 0.97, ""12.0"": 0.95}","{""13.6"": 1.0, ""14.2"": 0.77, ""12.6"": 0.73, ""15.0"": 0.62, ""12.8"": 0.58}"
950,2018-08-13,19.73,1,4,3.0,3.0,"{""10.0"": 1.0, ""10.8"": 0.97, ""12.0"": 0.95}","{""13.6"": 1.0, ""14.2"": 0.77, ""12.6"": 0.73, ""15.0"": 0.62, ""12.8"": 0.58}"
951,2018-08-14,20.02,1,4,3.0,3.0,"{""10.0"": 1.0, ""10.8"": 0.97, ""12.0"": 0.95}","{""13.6"": 1.0, ""14.2"": 0.77, ""12.6"": 0.73, ""15.0"": 0.62, ""12.8"": 0.58}"
952,2018-08-15,19.700001,1,4,3.0,2.0,"{""10.0"": 1.0, ""10.8"": 0.97, ""12.0"": 0.95}","{""13.6"": 1.0, ""14.2"": 0.77, ""12.6"": 0.73, ""15.0"": 0.62, ""12.8"": 0.58}"
953,2018-08-16,19.33,1,4,3.0,2.0,"{""10.0"": 1.0, ""10.8"": 0.97, ""12.0"": 0.95}","{""13.6"": 1.0, ""14.2"": 0.77, ""12.6"": 0.73, ""15.0"": 0.62, ""12.8"": 0.58}"
954,2018-08-17,19.77,1,4,3.0,3.0,"{""10.0"": 1.0, ""10.8"": 0.97, ""12.0"": 0.95}","{""13.6"": 1.0, ""14.2"": 0.77, ""12.6"": 0.73, ""15.0"": 0.62, ""12.8"": 0.58}"
955,2018-08-20,19.98,1,4,3.0,3.0,"{""10.0"": 1.0, ""10.8"": 0.97, ""12.0"": 0.95}","{""13.6"": 1.0, ""14.2"": 0.77, ""12.6"": 0.73, ""15.0"": 0.62, ""12.8"": 0.58}"
956,2018-08-21,20.4,1,4,3.0,3.0,"{""10.0"": 1.0, ""10.8"": 0.97, ""12.0"": 0.95}","{""13.6"": 1.0, ""14.2"": 0.77, ""12.6"": 0.73, ""15.0"": 0.62, ""12.8"": 0.58}"
957,2018-08-22,20.9,1,4,3.0,3.0,"{""9.87"": 1.0, ""10.71"": 0.97, ""11.97"": 0.95}","{""13.65"": 1.0, ""14.28"": 0.77, ""12.6"": 0.73, ""15.12"": 0.62, ""12.81"": 0.58}"
958,2018-08-23,22.290001,1,4,4.0,4.0,"{""9.9"": 1.0, ""10.78"": 0.97, ""12.1"": 0.95}","{""13.64"": 1.0, ""14.3"": 0.77, ""12.54"": 0.73, ""15.18"": 0.62, ""12.76"": 0.58}"
959,2018-08-24,23.98,1,4,4.0,4.0,"{""9.84"": 1.0, ""10.8"": 0.97, ""12.0"": 0.95}","{""12.72"": 1.0, ""13.68"": 0.76, ""14.16"": 0.58}"
960,2018-08-27,25.26,1,4,4.0,5.0,"{""10.0"": 1.0, ""10.75"": 0.97, ""12.0"": 0.95}","{""12.75"": 1.0, ""13.5"": 0.76, ""14.25"": 0.58}"
961,2018-08-28,25.049999,1,4,4.0,4.0,"{""10.0"": 1.0, ""10.75"": 0.97, ""12.0"": 0.95}","{""12.75"": 1.0, ""13.5"": 0.76, ""14.25"": 0.58}"
962,2018-08-29,25.200001,1,4,4.0,4.0,"{""10.0"": 1.0, ""10.75"": 0.97, ""12.0"": 0.95}","{""12.75"": 1.0, ""13.5"": 0.76, ""14.25"": 0.58}"
963,2018-08-30,24.889999,1,4,4.0,4.0,"{""10.0"": 1.0, ""10.75"": 0.97, ""12.0"": 0.95}","{""12.75"": 1.0, ""13.5"": 0.76, ""14.25"": 0.58}"
964,2018-08-31,25.17,1,4,3.0,4.0,"{""10.0"": 1.0, ""10.75"": 0.97, ""12.0"": 0.95}","{""12.75"": 1.0, ""13.5"": 0.76, ""14.25"": 0.58}"
965,2018-09-04,28.059999,1,4,4.0,4.0,"{""9.8"": 1.0, ""10.64"": 0.97, ""12.04"": 0.95}","{""13.72"": 1.0, ""14.28"": 0.77, ""12.6"": 0.73, ""15.12"": 0.62, ""12.88"": 0.58}"
966,2018-09-05,28.51,1,4,4.0,4.0,"{""9.86"": 1.0, ""10.73"": 0.97, ""11.89"": 0.95}","{""13.63"": 1.0, ""14.21"": 0.77, ""12.47"": 0.73, ""15.08"": 0.62, ""12.76"": 0.58}"
967,2018-09-06,27.84,1,4,4.0,3.0,"{""9.86"": 1.0, ""10.73"": 0.97, ""11.89"": 0.95}","{""13.63"": 1.0, ""14.21"": 0.77, ""12.47"": 0.73, ""15.08"": 0.62, ""12.76"": 0.58}"
968,2018-09-07,27.379999,1,4,3.0,3.0,"{""9.86"": 1.0, ""10.73"": 0.97, ""11.89"": 0.95}","{""13.63"": 1.0, ""14.21"": 0.77, ""12.47"": 0.73, ""15.08"": 0.62, ""12.76"": 0.58}"
969,2018-09-10,29.889999,1,4,3.0,4.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.0"": 0.95}","{""13.5"": 1.0, ""14.1"": 0.77, ""12.6"": 0.73, ""15.0"": 0.62, ""12.9"": 0.58}"
970,2018-09-11,30.1,1,4,4.0,4.0,"{""9.9"": 1.0, ""10.8"": 0.97, ""12.0"": 0.95}","{""13.5"": 1.0, ""14.1"": 0.77, ""12.6"": 0.73, ""15.0"": 0.62, ""12.9"": 0.58}"
971,2018-09-12,32.209999,1,4,4.0,4.0,"{""9.92"": 1.0, ""10.56"": 0.97, ""11.84"": 0.95}","{""13.44"": 1.0, ""14.08"": 0.77, ""12.48"": 0.73, ""15.04"": 0.62, ""12.8"": 0.58}"
972,2018-09-13,30.48,1,4,4.0,3.0,"{""9.92"": 1.0, ""10.56"": 0.97, ""11.84"": 0.95}","{""13.44"": 1.0, ""14.08"": 0.77, ""12.48"": 0.73, ""15.04"": 0.62, ""12.8"": 0.58}"
973,2018-09-14,32.720001,1,4,4.0,3.0,"{""9.9"": 1.0, ""10.56"": 0.97, ""11.88"": 0.95}","{""13.53"": 1.0, ""14.19"": 0.77, ""12.54"": 0.73, ""15.18"": 0.62, ""12.87"": 0.58}"
974,2018-09-17,32.43,1,4,4.0,3.0,"{""9.9"": 1.0, ""10.56"": 0.97, ""11.88"": 0.95}","{""13.53"": 1.0, ""14.19"": 0.77, ""12.54"": 0.73, ""15.18"": 0.62, ""12.87"": 0.58}"
975,2018-09-18,31.93,1,4,3.0,3.0,"{""9.9"": 1.0, ""10.56"": 0.97, ""11.88"": 0.95}","{""13.53"": 1.0, ""14.19"": 0.77, ""12.54"": 0.73, ""15.18"": 0.62, ""12.87"": 0.58}"
976,2018-09-19,31.209999,1,4,3.0,2.0,"{""9.9"": 1.0, ""10.56"": 0.97, ""11.88"": 0.95}","{""13.53"": 1.0, ""14.19"": 0.77, ""12.54"": 0.73, ""15.18"": 0.62, ""12.87"": 0.58}"
977,2018-09-20,31.18,1,4,3.0,2.0,"{""9.9"": 1.0, ""10.56"": 0.97, ""11.88"": 0.95}","{""13.53"": 1.0, ""14.19"": 0.77, ""12.54"": 0.73, ""15.18"": 0.62, ""12.87"": 0.58}"
978,2018-09-21,31.02,2,4,3.0,2.0,"{""9.9"": 1.0, ""10.56"": 0.97, ""11.88"": 0.95}","{""13.53"": 1.0, ""14.19"": 0.77, ""12.54"": 0.73, ""15.18"": 0.62, ""12.87"": 0.58}"
979,2018-09-24,32.610001,2,4,3.0,2.0,"{""9.9"": 1.0, ""10.56"": 0.97, ""11.88"": 0.95}","{""13.53"": 1.0, ""14.19"": 0.77, ""12.54"": 0.73, ""15.18"": 0.62, ""12.87"": 0.58}"
980,2018-09-25,32.57,2,4,3.0,2.0,"{""9.9"": 1.0, ""10.56"": 0.97, ""11.88"": 0.95}","{""13.53"": 1.0, ""14.19"": 0.77, ""12.54"": 0.73, ""15.18"": 0.62, ""12.87"": 0.58}"
981,2018-09-26,32.189999,1,4,3.0,2.0,"{""9.9"": 1.0, ""10.56"": 0.97, ""11.88"": 0.95}","{""13.53"": 1.0, ""14.19"": 0.77, ""12.54"": 0.73, ""15.18"": 0.62, ""12.87"": 0.58}"
982,2018-09-27,32.59,1,4,3.0,3.0,"{""9.9"": 1.0, ""10.56"": 0.97, ""11.88"": 0.95}","{""13.53"": 1.0, ""14.19"": 0.77, ""12.54"": 0.73, ""15.18"": 0.62, ""12.87"": 0.58}"
983,2018-09-28,30.889999,1,4,2.0,2.0,"{""9.9"": 1.0, ""10.56"": 0.97, ""11.88"": 0.95}","{""13.53"": 1.0, ""14.19"": 0.77, ""12.54"": 0.73, ""15.18"": 0.62, ""12.87"": 0.58}"
984,2018-10-01,31.42,2,4,2.0,2.0,"{""9.9"": 1.0, ""10.56"": 0.97, ""11.88"": 0.95}","{""13.53"": 1.0, ""14.19"": 0.77, ""12.54"": 0.73, ""15.18"": 0.62, ""12.87"": 0.58}"
985,2018-10-02,29.02,2,4,2.0,0.0,"{""9.9"": 1.0, ""10.56"": 0.97, ""11.88"": 0.95}","{""13.53"": 1.0, ""14.19"": 0.77, ""12.54"": 0.73, ""15.18"": 0.62, ""12.87"": 0.58}"
986,2018-10-03,28.43,2,4,2.0,0.0,"{""9.9"": 1.0, ""10.56"": 0.97, ""11.88"": 0.95}","{""13.53"": 1.0, ""14.19"": 0.77, ""12.54"": 0.73, ""15.18"": 0.62, ""12.87"": 0.58}"
987,2018-10-04,27.780001,2,4,1.0,0.0,"{""9.9"": 1.0, ""10.56"": 0.97, ""11.88"": 0.95}","{""13.53"": 1.0, ""14.19"": 0.77, ""12.54"": 0.73, ""15.18"": 0.62, ""12.87"": 0.58}"
988,2018-10-05,27.35,3,3,1.0,0.0,"{""9.9"": 1.0, ""10.56"": 0.97, ""11.88"": 0.95}","{""13.53"": 1.0, ""14.19"": 0.77, ""12.54"": 0.73, ""15.18"": 0.62, ""12.87"": 0.58}"
989,2018-10-08,26.459999,3,3,1.0,0.0,"{""9.9"": 1.0, ""10.56"": 0.97, ""11.88"": 0.95}","{""13.53"": 1.0, ""14.19"": 0.77, ""12.54"": 0.73, ""15.18"": 0.62, ""12.87"": 0.58}"
990,2018-10-09,27.24,3,2,1.0,0.0,"{""9.9"": 1.0, ""10.56"": 0.97, ""11.88"": 0.95}","{""13.53"": 1.0, ""14.19"": 0.77, ""12.54"": 0.73, ""15.18"": 0.62, ""12.87"": 0.58}"
991,2018-10-10,25.0,3,1,0.0,0.0,"{""9.9"": 1.0, ""10.56"": 0.97, ""11.88"": 0.95}","{""13.53"": 1.0, ""14.19"": 0.77, ""12.54"": 0.73, ""15.18"": 0.62, ""12.87"": 0.58}"
992,2018-10-11,25.299999,3,1,0.0,1.0,"{""9.9"": 1.0, ""10.56"": 0.97, ""11.88"": 0.95}","{""13.53"": 1.0, ""14.19"": 0.77, ""12.54"": 0.73, ""15.18"": 0.62, ""12.87"": 0.58}"
993,2018-10-12,26.34,3,0,0.0,1.0,"{""9.9"": 1.0, ""10.56"": 0.97, ""11.88"": 0.95}","{""13.53"": 1.0, ""14.19"": 0.77, ""12.54"": 0.73, ""15.18"": 0.62, ""12.87"": 0.58}"
994,2018-10-15,26.26,3,0,0.0,1.0,"{""9.9"": 1.0, ""10.56"": 0.97, ""11.88"": 0.95}","{""13.53"": 1.0, ""14.19"": 0.77, ""12.54"": 0.73, ""15.18"": 0.62, ""12.87"": 0.58}"
995,2018-10-16,28.18,3,0,1.0,3.0,"{""24.75"": 1.0, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77}","{""13.53"": 1.0, ""14.19"": 0.77, ""12.54"": 0.73, ""15.18"": 0.62, ""12.87"": 0.58}"
996,2018-10-17,27.299999,3,0,1.0,2.0,"{""24.75"": 1.0, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77}","{""13.53"": 1.0, ""14.19"": 0.77, ""12.54"": 0.73, ""15.18"": 0.62, ""12.87"": 0.58}"
997,2018-10-18,26.620001,3,0,2.0,3.0,"{""24.75"": 1.0, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77}","{""13.53"": 1.0, ""14.19"": 0.77, ""12.54"": 0.73, ""15.18"": 0.62, ""12.87"": 0.58}"
998,2018-10-19,23.66,3,0,1.0,1.0,"{""24.75"": 1.0, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77}","{""13.53"": 1.0, ""14.19"": 0.77, ""12.54"": 0.73, ""15.18"": 0.62, ""12.87"": 0.58}"
999,2018-10-22,25.030001,3,0,1.0,2.0,"{""24.75"": 1.0, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77}","{""28.05"": 1.0, ""13.53"": 0.92, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1000,2018-10-23,25.09,3,0,1.0,2.0,"{""24.75"": 1.0, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77}","{""28.05"": 1.0, ""13.53"": 0.92, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1001,2018-10-24,22.790001,3,0,1.0,0.0,"{""24.75"": 1.0, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77}","{""28.05"": 1.0, ""13.53"": 0.92, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1002,2018-10-25,19.27,3,0,1.0,0.0,"{""24.75"": 1.0, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77}","{""28.05"": 1.0, ""13.53"": 0.92, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1003,2018-10-26,17.629999,3,0,1.0,0.0,"{""24.75"": 1.0, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77}","{""28.05"": 1.0, ""13.53"": 0.92, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1004,2018-10-29,16.85,3,0,0.0,0.0,"{""24.75"": 1.0, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77}","{""28.05"": 1.0, ""13.53"": 0.92, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1005,2018-10-30,17.200001,3,0,0.0,0.0,"{""24.75"": 1.0, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77}","{""28.05"": 1.0, ""13.53"": 0.92, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1006,2018-10-31,18.209999,4,0,0.0,0.0,"{""24.75"": 1.0, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77}","{""28.05"": 1.0, ""13.53"": 0.92, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1007,2018-11-01,20.219999,4,0,0.0,1.0,"{""24.75"": 1.0, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77}","{""28.05"": 1.0, ""13.53"": 0.92, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1008,2018-11-02,20.23,6,0,1.0,2.0,"{""24.75"": 1.0, ""16.83"": 0.96, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77}","{""28.05"": 1.0, ""13.53"": 0.92, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1009,2018-11-05,19.9,6,0,1.0,3.0,"{""24.75"": 1.0, ""16.83"": 0.96, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77}","{""28.05"": 1.0, ""13.53"": 0.92, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1010,2018-11-06,20.68,6,0,1.0,4.0,"{""24.75"": 1.0, ""16.83"": 0.96, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77}","{""28.05"": 1.0, ""13.53"": 0.92, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1011,2018-11-07,21.84,6,0,2.0,4.0,"{""24.75"": 1.0, ""16.83"": 0.96, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77}","{""28.05"": 1.0, ""13.53"": 0.92, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1012,2018-11-08,21.200001,6,0,2.0,4.0,"{""24.75"": 1.0, ""16.83"": 0.96, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77}","{""28.05"": 1.0, ""13.53"": 0.92, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1013,2018-11-09,21.030001,6,0,3.0,3.0,"{""24.75"": 1.0, ""16.83"": 0.96, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77}","{""28.05"": 1.0, ""13.53"": 0.92, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1014,2018-11-12,19.030001,6,0,3.0,1.0,"{""24.75"": 1.0, ""16.83"": 0.96, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77}","{""28.05"": 1.0, ""13.53"": 0.92, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1015,2018-11-13,19.610001,5,0,2.0,2.0,"{""24.75"": 1.0, ""16.83"": 0.96, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77}","{""28.05"": 1.0, ""13.53"": 0.92, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1016,2018-11-14,20.809999,5,0,2.0,2.0,"{""24.75"": 1.0, ""16.83"": 0.96, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77}","{""28.05"": 1.0, ""13.53"": 0.92, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1017,2018-11-15,21.49,5,0,2.0,2.0,"{""24.75"": 1.0, ""16.83"": 0.96, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77}","{""28.05"": 1.0, ""13.53"": 0.92, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1018,2018-11-16,20.66,5,0,2.0,2.0,"{""24.75"": 1.0, ""16.83"": 0.96, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77, ""18.81"": 0.59}","{""28.05"": 1.0, ""13.53"": 0.92, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1019,2018-11-19,19.110001,6,0,2.0,1.0,"{""24.75"": 1.0, ""16.83"": 0.96, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77, ""18.81"": 0.59}","{""28.05"": 1.0, ""13.53"": 0.92, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1020,2018-11-20,19.209999,5,0,2.0,2.0,"{""24.75"": 1.0, ""16.83"": 0.96, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77, ""18.81"": 0.59}","{""28.05"": 1.0, ""13.53"": 0.92, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1021,2018-11-21,18.73,5,0,2.0,2.0,"{""24.75"": 1.0, ""16.83"": 0.96, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77, ""18.81"": 0.59}","{""28.05"": 1.0, ""13.53"": 0.92, ""21.45"": 0.87, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1022,2018-11-23,19.379999,5,0,2.0,1.0,"{""24.75"": 1.0, ""16.83"": 0.96, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77, ""18.81"": 0.59}","{""28.05"": 1.0, ""13.53"": 0.92, ""21.45"": 0.87, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1023,2018-11-26,20.08,5,0,2.0,1.0,"{""24.75"": 1.0, ""16.83"": 0.96, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77, ""18.81"": 0.59}","{""28.05"": 1.0, ""13.53"": 0.92, ""21.45"": 0.87, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1024,2018-11-27,21.049999,6,0,2.0,2.0,"{""24.75"": 1.0, ""16.83"": 0.96, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77, ""18.81"": 0.59}","{""28.05"": 1.0, ""13.53"": 0.92, ""21.45"": 0.87, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1025,2018-11-28,21.34,6,0,2.0,4.0,"{""24.75"": 1.0, ""16.83"": 0.96, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77, ""18.48"": 0.77, ""18.81"": 0.59}","{""28.05"": 1.0, ""13.53"": 0.92, ""21.45"": 0.87, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1026,2018-11-29,21.43,6,0,3.0,4.0,"{""24.75"": 1.0, ""16.83"": 0.96, ""18.48"": 0.84, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77, ""18.81"": 0.59}","{""28.05"": 1.0, ""13.53"": 0.92, ""21.45"": 0.87, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1027,2018-11-30,21.299999,7,0,3.0,4.0,"{""24.75"": 1.0, ""16.83"": 0.96, ""18.48"": 0.84, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77, ""18.81"": 0.59}","{""28.05"": 1.0, ""13.53"": 0.92, ""21.45"": 0.87, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1028,2018-12-03,23.709999,7,1,3.0,4.0,"{""24.75"": 1.0, ""16.83"": 0.96, ""18.48"": 0.84, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77, ""18.81"": 0.59}","{""28.05"": 1.0, ""13.53"": 0.92, ""21.45"": 0.87, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1029,2018-12-04,21.120001,7,1,3.0,2.0,"{""24.75"": 1.0, ""16.83"": 0.96, ""18.48"": 0.84, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77, ""18.81"": 0.59}","{""28.05"": 1.0, ""13.53"": 0.92, ""21.45"": 0.87, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1030,2018-12-06,21.299999,7,1,3.0,2.0,"{""24.75"": 1.0, ""16.83"": 0.96, ""18.48"": 0.84, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77, ""18.81"": 0.59}","{""28.05"": 1.0, ""13.53"": 0.92, ""21.45"": 0.87, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1031,2018-12-07,19.459999,7,1,3.0,1.0,"{""24.75"": 1.0, ""16.83"": 0.96, ""18.48"": 0.84, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77, ""18.81"": 0.59}","{""28.05"": 1.0, ""13.53"": 0.92, ""21.45"": 0.87, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1032,2018-12-10,19.99,7,1,2.0,2.0,"{""24.75"": 1.0, ""16.83"": 0.96, ""18.48"": 0.84, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77, ""18.81"": 0.59}","{""28.05"": 1.0, ""13.53"": 0.92, ""21.45"": 0.87, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1033,2018-12-11,19.98,6,1,2.0,2.0,"{""24.75"": 1.0, ""16.83"": 0.96, ""18.48"": 0.84, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77, ""18.81"": 0.59}","{""28.05"": 1.0, ""13.53"": 0.92, ""21.45"": 0.87, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1034,2018-12-12,20.48,6,1,2.0,1.0,"{""24.75"": 1.0, ""16.83"": 0.96, ""18.48"": 0.84, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77, ""18.81"": 0.59}","{""28.05"": 1.0, ""13.53"": 0.92, ""21.45"": 0.87, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
1035,2018-12-13,19.860001,6,1,1.0,1.0,"{""24.75"": 1.0, ""16.83"": 0.96, ""18.48"": 0.84, ""9.9"": 0.82, ""10.56"": 0.79, ""11.88"": 0.77, ""18.81"": 0.59}","{""28.05"": 1.0, ""13.53"": 0.92, ""21.45"": 0.87, ""14.19"": 0.71, ""12.54"": 0.67, ""15.18"": 0.57, ""12.87"": 0.53}"
